"Video_Frame_Index","Jaw_0_X","Jaw_0_Y","Jaw_1_X","Jaw_1_Y","Jaw_2_X","Jaw_2_Y","Jaw_3_X","Jaw_3_Y","Jaw_4_X","Jaw_4_Y","Jaw_5_X","Jaw_5_Y","Jaw_6_X","Jaw_6_Y","Jaw_7_X","Jaw_7_Y","Jaw_8_X","Jaw_8_Y","Jaw_9_X","Jaw_9_Y","Jaw_10_X","Jaw_10_Y","Jaw_11_X","Jaw_11_Y","Jaw_12_X","Jaw_12_Y","Jaw_13_X","Jaw_13_Y","Jaw_14_X","Jaw_14_Y","Jaw_15_X","Jaw_15_Y","Jaw_16_X","Jaw_16_Y","RightEyebrow_17_X","RightEyebrow_17_Y","RightEyebrow_18_X","RightEyebrow_18_Y","RightEyebrow_19_X","RightEyebrow_19_Y","RightEyebrow_20_X","RightEyebrow_20_Y","RightEyebrow_21_X","RightEyebrow_21_Y","LeftEyebrow_22_X","LeftEyebrow_22_Y","LeftEyebrow_23_X","LeftEyebrow_23_Y","LeftEyebrow_24_X","LeftEyebrow_24_Y","LeftEyebrow_25_X","LeftEyebrow_25_Y","LeftEyebrow_26_X","LeftEyebrow_26_Y","Nose_27_X","Nose_27_Y","Nose_28_X","Nose_28_Y","Nose_29_X","Nose_29_Y","Nose_30_X","Nose_30_Y","Nose_31_X","Nose_31_Y","Nose_32_X","Nose_32_Y","Nose_33_X","Nose_33_Y","Nose_34_X","Nose_34_Y","Nose_35_X","Nose_35_Y","RightEye_36_X","RightEye_36_Y","RightEye_37_X","RightEye_37_Y","RightEye_38_X","RightEye_38_Y","RightEye_39_X","RightEye_39_Y","RightEye_40_X","RightEye_40_Y","RightEye_41_X","RightEye_41_Y","LeftEye_42_X","LeftEye_42_Y","LeftEye_43_X","LeftEye_43_Y","LeftEye_44_X","LeftEye_44_Y","LeftEye_45_X","LeftEye_45_Y","LeftEye_46_X","LeftEye_46_Y","LeftEye_47_X","LeftEye_47_Y","Mouth_48_X","Mouth_48_Y","Mouth_49_X","Mouth_49_Y","Mouth_50_X","Mouth_50_Y","Mouth_51_X","Mouth_51_Y","Mouth_52_X","Mouth_52_Y","Mouth_53_X","Mouth_53_Y","Mouth_54_X","Mouth_54_Y","Mouth_55_X","Mouth_55_Y","Mouth_56_X","Mouth_56_Y","Mouth_57_X","Mouth_57_Y","Mouth_58_X","Mouth_58_Y","Mouth_59_X","Mouth_59_Y","Mouth_60_X","Mouth_60_Y","Mouth_61_X","Mouth_61_Y","Mouth_62_X","Mouth_62_Y","Mouth_63_X","Mouth_63_Y","Mouth_64_X","Mouth_64_Y","Mouth_65_X","Mouth_65_Y","Mouth_66_X","Mouth_66_Y","Mouth_67_X","Mouth_67_Y","Face_68_X","Face_68_Y","Face_69_X","Face_69_Y","Face_70_X","Face_70_Y","Face_71_X","Face_71_Y","Periocular_72_X","Periocular_72_Y","Periocular_73_X","Periocular_73_Y","Periocular_74_X","Periocular_74_Y","Periocular_75_X","Periocular_75_Y","LeftScreen_76_X","LeftScreen_76_Y","LeftScreen_77_X","LeftScreen_77_Y","LeftScreen_78_X","LeftScreen_78_Y","LeftScreen_79_X","LeftScreen_79_Y","RightScreen_80_X","RightScreen_80_Y","RightScreen_81_X","RightScreen_81_Y","RightScreen_82_X","RightScreen_82_Y","RightScreen_83_X","RightScreen_83_Y","WholeScreen_84_X","WholeScreen_84_Y","WholeScreen_85_X","WholeScreen_85_Y","WholeScreen_86_X","WholeScreen_86_Y","WholeScreen_87_X","WholeScreen_87_Y"
1151,732.0,485.0,740.0,533.0,753.0,578.0,766.0,626.0,782.0,671.0,811.0,710.0,852.0,739.0,901.0,758.0,954.0,760.0,1005.0,747.0,1049.0,721.0,1086.0,687.0,1106.0,645.0,1114.0,599.0,1122.0,550.0,1128.0,505.0,1129.0,457.0,755.24,441.2,780.44,407.6,821.24,387.2,864.44,386.0,907.64,398.0,944.44,394.64,984.04,376.64,1028.44,371.84,1071.64,388.64,1100.44,422.24,921.8888888888889,421.31111111111113,931.8888888888889,459.7111111111111,939.8888888888889,499.31111111111113,947.8888888888889,537.7111111111111,877.8888888888889,571.3111111111111,911.8888888888889,578.5111111111111,945.8888888888889,585.7111111111111,977.8888888888889,578.5111111111111,1005.8888888888889,568.9111111111112,785.9333333333333,462.75,821.9333333333333,402.75,872.3333333333333,400.25,910.1333333333333,465.25,870.5333333333333,487.75,820.1333333333333,490.25,948.8,467.75,986.6,397.75,1038.8,390.25,1074.8,450.25,1044.2,480.25,993.8,482.75,849.8199999999999,635.86,882.3199999999999,611.86,917.42,601.06,942.12,605.86,965.52,599.86,998.02,608.26,1025.32,632.26,999.3199999999999,649.06,969.42,658.66,944.72,662.26,918.72,659.86,884.92,653.86,866.72,633.46,918.72,625.06,943.42,626.26,966.8199999999999,625.06,1009.72,629.86,966.8199999999999,629.86,943.42,633.46,918.72,632.26,732.0,154.0,1129.0,154.0,1129.0,760.0,732.0,760.0,755.24,371.84,1100.44,371.84,1100.44,490.25,755.24,490.25,0.0,0.0,960.0,0.0,960.0,1080.0,0.0,1080.0,960.0,0.0,1920.0,0.0,1920.0,1080.0,960.0,1080.0,0.0,0.0,1920.0,0.0,1920.0,1080.0,0.0,1080.0
1152,733.0,484.0,741.0,532.0,755.0,578.0,768.0,626.0,785.0,671.0,813.0,710.0,854.0,738.0,903.0,756.0,955.0,759.0,1005.0,745.0,1050.0,720.0,1087.0,687.0,1108.0,644.0,1116.0,598.0,1123.0,549.0,1129.0,503.0,1130.0,454.0,757.4,439.16,782.6,406.76,822.2,385.16,865.4,383.96,907.4,395.96,943.28,393.76,984.08,375.76,1028.48,369.76,1071.68,386.56,1100.48,420.16,923.6666666666666,419.44444444444446,931.6666666666666,457.84444444444443,939.6666666666666,496.2444444444444,947.6666666666666,534.6444444444444,877.6666666666666,568.2444444444444,909.6666666666666,576.6444444444444,945.6666666666666,582.6444444444444,979.6666666666666,575.4444444444445,1007.6666666666666,565.8444444444444,786.8,460.25,822.8,402.75,873.2,400.25,912.8,462.75,871.4,485.25,821.0,487.75,948.6666666666667,464.25,988.2666666666667,396.75,1038.6666666666667,389.25,1074.6666666666667,446.75,1044.0666666666666,476.75,993.6666666666667,479.25,850.835,634.93,882.035,608.53,917.135,597.73,943.135,601.33,967.835,595.33,1000.335,604.93,1027.635,630.13,1001.635,648.13,971.735,660.13,945.735,663.73,918.4350000000001,662.53,884.635,655.33,865.135,632.53,918.4350000000001,618.13,944.4350000000001,619.33,969.135,618.13,1012.035,627.73,969.135,633.73,944.4350000000001,637.33,917.135,637.33,733.0,149.0,1130.0,149.0,1130.0,759.0,733.0,759.0,757.4,369.76,1100.48,369.76,1100.48,487.75,757.4,487.75,0.0,0.0,960.0,0.0,960.0,1080.0,0.0,1080.0,960.0,0.0,1920.0,0.0,1920.0,1080.0,960.0,1080.0,0.0,0.0,1920.0,0.0,1920.0,1080.0,0.0,1080.0
1153,735.0,483.0,744.0,533.0,759.0,579.0,773.0,627.0,790.0,671.0,819.0,709.0,860.0,737.0,909.0,755.0,961.0,757.0,1010.0,743.0,1054.0,717.0,1090.0,684.0,1109.0,642.0,1118.0,596.0,1124.0,547.0,1129.0,501.0,1131.0,452.0,758.36,437.2,783.56,403.6,823.16,383.2,866.36,382.0,909.56,394.0,944.2,389.52,985.0,372.72,1030.6,366.72,1073.8,384.72,1101.4,418.32,925.0,415.4222222222222,931.0,453.8222222222222,941.0,492.22222222222223,949.0,530.6222222222223,879.0,564.2222222222222,911.0,572.6222222222223,947.0,578.6222222222223,979.0,571.4222222222222,1007.0,563.0222222222222,789.4666666666667,458.75,821.8666666666667,398.75,874.0666666666667,396.25,913.6666666666667,461.25,874.0666666666667,483.75,821.8666666666667,486.25,949.8,462.25,987.6,392.25,1039.8,387.25,1075.8,447.25,1045.2,474.75,994.8,477.25,856.615,635.17,885.215,605.17,919.015,593.17,943.715,596.77,967.115,591.97,1000.915,601.57,1028.215,630.37,1003.515,650.77,973.615,662.77,948.915,665.17,922.915,663.97,889.115,655.57,870.915,631.57,921.615,611.17,946.3149999999999,612.37,969.715,611.17,1013.915,627.97,969.715,637.57,946.3149999999999,639.97,921.615,638.77,735.0,147.0,1131.0,147.0,1131.0,757.0,735.0,757.0,758.36,366.72,1101.4,366.72,1101.4,486.25,758.36,486.25,0.0,0.0,960.0,0.0,960.0,1080.0,0.0,1080.0,960.0,0.0,1920.0,0.0,1920.0,1080.0,960.0,1080.0,0.0,0.0,1920.0,0.0,1920.0,1080.0,0.0,1080.0
1154,735.0,483.0,745.0,532.0,759.0,577.0,773.0,626.0,791.0,670.0,819.0,709.0,858.0,736.0,906.0,755.0,957.0,758.0,1006.0,745.0,1050.0,720.0,1087.0,688.0,1108.0,646.0,1116.0,599.0,1124.0,549.0,1130.0,501.0,1132.0,451.0,758.48,436.48,782.48,401.68,822.08,380.08,866.48,378.88,908.48,390.88,945.2,386.4,986.0,369.6,1031.6,364.8,1074.8,382.8,1102.4,416.4,924.2222222222222,414.9111111111111,932.2222222222222,450.9111111111111,940.2222222222222,488.1111111111111,950.2222222222222,525.3111111111111,882.2222222222222,561.3111111111111,912.2222222222222,568.5111111111111,946.2222222222222,574.5111111111111,980.2222222222222,568.5111111111111,1008.2222222222222,558.9111111111112,787.9333333333333,458.75,822.1333333333333,398.75,874.3333333333333,393.75,913.9333333333333,458.75,872.5333333333333,481.25,822.1333333333333,483.75,950.5333333333333,460.5,990.1333333333333,390.5,1040.5333333333333,385.5,1078.3333333333333,443.0,1045.9333333333334,473.0,995.5333333333333,475.5,858.915,635.24,887.515,602.84,921.3149999999999,589.64,946.015,592.04,968.115,587.24,1001.915,599.24,1027.915,630.44,1003.215,653.24,973.3149999999999,665.24,949.915,668.84,923.915,666.44,890.115,659.24,873.215,631.64,923.915,607.64,947.3149999999999,607.64,969.415,606.44,1013.615,628.04,969.415,640.04,947.3149999999999,642.44,922.615,642.44,735.0,144.0,1132.0,144.0,1132.0,758.0,735.0,758.0,758.48,364.8,1102.4,364.8,1102.4,483.75,758.48,483.75,0.0,0.0,960.0,0.0,960.0,1080.0,0.0,1080.0,960.0,0.0,1920.0,0.0,1920.0,1080.0,960.0,1080.0,0.0,0.0,1920.0,0.0,1920.0,1080.0,0.0,1080.0
1155,735.0,481.0,745.0,531.0,759.0,577.0,775.0,626.0,793.0,671.0,820.0,710.0,859.0,739.0,906.0,758.0,957.0,762.0,1005.0,749.0,1048.0,724.0,1085.0,690.0,1107.0,647.0,1117.0,600.0,1125.0,549.0,1132.0,499.0,1133.0,448.0,758.32,434.64,782.32,399.84,823.12,377.04,867.52,374.64,910.72,387.84,946.2,383.48,987.0,365.48,1032.6,360.68,1075.8,378.68,1103.4,414.68,925.0,410.8222222222222,933.0,446.8222222222222,941.0,484.02222222222224,951.0,520.0222222222222,883.0,559.6222222222223,915.0,566.8222222222222,949.0,571.6222222222223,981.0,564.4222222222222,1009.0,554.8222222222222,788.9333333333333,455.0,823.1333333333333,395.0,875.3333333333333,390.0,914.9333333333333,457.5,873.5333333333333,480.0,823.1333333333333,482.5,950.0,457.0,989.6,384.5,1041.8,382.0,1079.6,442.0,1047.2,472.0,996.8,474.5,859.9,636.19,887.2,600.19,922.3,585.79,947.0,588.19,970.4,583.39,1002.9,595.39,1027.6,631.39,1006.8,657.79,975.6,672.19,950.9,675.79,924.9,674.59,891.1,664.99,874.2,632.59,923.6,603.79,947.0,603.79,970.4,602.59,1014.6,628.99,971.7,645.79,948.3,649.39,923.6,648.19,735.0,134.0,1133.0,134.0,1133.0,762.0,735.0,762.0,758.32,360.68,1103.4,360.68,1103.4,482.5,758.32,482.5,0.0,0.0,960.0,0.0,960.0,1080.0,0.0,1080.0,960.0,0.0,1920.0,0.0,1920.0,1080.0,960.0,1080.0,0.0,0.0,1920.0,0.0,1920.0,1080.0,0.0,1080.0
1156,737.0,480.0,746.0,530.0,761.0,577.0,776.0,626.0,795.0,670.0,823.0,710.0,861.0,741.0,906.0,762.0,955.0,767.0,1003.0,753.0,1046.0,727.0,1082.0,692.0,1105.0,648.0,1115.0,599.0,1124.0,547.0,1132.0,497.0,1134.0,446.0,761.52,430.6,785.52,395.8,825.12,374.2,868.32,371.8,911.52,382.6,947.08,379.36,989.08,362.56,1034.68,357.76,1076.68,375.76,1105.48,410.56,927.1111111111111,408.0,935.1111111111111,442.8,943.1111111111111,480.0,953.1111111111111,516.0,885.1111111111111,555.6,917.1111111111111,562.8,951.1111111111111,567.6,983.1111111111111,560.4,1009.1111111111111,550.8,791.0666666666667,453.25,825.2666666666667,393.25,877.4666666666667,390.75,915.2666666666667,453.25,875.6666666666667,475.75,825.2666666666667,480.75,952.4,453.25,992.0,385.75,1044.2,380.75,1080.2,438.25,1047.8,468.25,997.4,470.75,862.11,637.15,886.8100000000001,597.55,923.21,581.95,947.91,584.35,971.3100000000001,578.35,1006.41,592.75,1028.51,631.15,1009.01,662.35,976.51,680.35,951.8100000000001,683.95,925.8100000000001,681.55,890.71,669.55,876.41,633.55,924.51,599.95,949.21,598.75,972.61,598.75,1015.51,628.75,973.91,652.75,949.21,656.35,924.51,655.15,737.0,125.0,1134.0,125.0,1134.0,767.0,737.0,767.0,761.52,357.76,1105.48,357.76,1105.48,480.75,761.52,480.75,0.0,0.0,960.0,0.0,960.0,1080.0,0.0,1080.0,960.0,0.0,1920.0,0.0,1920.0,1080.0,960.0,1080.0,0.0,0.0,1920.0,0.0,1920.0,1080.0,0.0,1080.0
1157,738.0,479.0,748.0,530.0,763.0,579.0,779.0,628.0,798.0,672.0,825.0,714.0,862.0,746.0,907.0,769.0,956.0,774.0,1004.0,759.0,1048.0,731.0,1084.0,693.0,1107.0,648.0,1118.0,598.0,1126.0,546.0,1133.0,495.0,1135.0,443.0,763.72,430.0,787.72,392.8,824.92,370.0,869.32,367.6,911.32,379.6,949.28,376.36,990.08,358.36,1035.68,354.76,1077.68,372.76,1105.28,408.76,927.8888888888889,401.8,935.8888888888889,437.8,943.8888888888889,473.8,953.8888888888889,509.8,887.8888888888889,550.6,917.8888888888889,557.8,953.8888888888889,563.8,983.8888888888889,556.6,1009.8888888888889,547.0,791.9333333333333,453.0,826.1333333333333,390.5,878.3333333333333,385.5,917.9333333333333,448.0,876.5333333333333,473.0,826.1333333333333,478.0,954.8,448.25,994.4,380.75,1044.8,378.25,1080.8,438.25,1048.4,465.75,999.8,465.75,865.47,639.19,888.87,594.79,925.27,576.79,949.97,579.19,973.37,574.39,1008.47,588.79,1030.57,631.99,1011.0699999999999,667.99,979.87,687.19,952.5699999999999,691.99,926.5699999999999,689.59,891.47,676.39,877.17,636.79,926.5699999999999,594.79,949.97,593.59,974.67,593.59,1018.87,629.59,975.97,661.99,949.97,666.79,925.27,665.59,738.0,112.0,1135.0,112.0,1135.0,774.0,738.0,774.0,763.72,354.76,1105.28,354.76,1105.28,478.0,763.72,478.0,0.0,0.0,960.0,0.0,960.0,1080.0,0.0,1080.0,960.0,0.0,1920.0,0.0,1920.0,1080.0,960.0,1080.0,0.0,0.0,1920.0,0.0,1920.0,1080.0,0.0,1080.0
1158,738.0,478.0,749.0,530.0,764.0,579.0,780.0,628.0,800.0,672.0,828.0,713.0,864.0,745.0,909.0,769.0,958.0,774.0,1005.0,759.0,1048.0,731.0,1084.0,693.0,1106.0,647.0,1117.0,599.0,1125.0,546.0,1132.0,495.0,1135.0,442.0,764.64,424.84,789.84,388.84,827.04,367.24,870.24,363.64,912.24,374.44,950.3199999999999,371.24,991.12,354.44,1036.72,349.64,1078.72,368.84,1105.12,404.84,928.0,396.77777777777777,938.0,432.77777777777777,946.0,468.77777777777777,956.0,504.77777777777777,890.0,546.7777777777778,922.0,553.9777777777778,956.0,557.5777777777778,986.0,551.5777777777778,1010.0,541.9777777777778,793.2,451.75,825.6,389.25,877.8,384.25,919.2,444.25,877.8,469.25,827.4,474.25,953.0,444.0,994.4,379.0,1044.8,376.5,1082.6,434.0,1048.4,459.0,999.8,461.5,867.5600000000001,638.47,889.66,590.47,926.0600000000001,571.27,950.76,572.47,975.46,568.87,1010.5600000000001,584.47,1031.3600000000001,628.87,1014.46,667.27,981.96,688.87,954.66,692.47,928.66,691.27,892.26,676.87,877.96,634.87,928.66,590.47,952.0600000000001,589.27,976.76,589.27,1019.66,626.47,978.0600000000001,661.27,952.0600000000001,664.87,927.36,664.87,738.0,110.0,1135.0,110.0,1135.0,774.0,738.0,774.0,764.64,349.64,1105.12,349.64,1105.12,474.25,764.64,474.25,0.0,0.0,960.0,0.0,960.0,1080.0,0.0,1080.0,960.0,0.0,1920.0,0.0,1920.0,1080.0,960.0,1080.0,0.0,0.0,1920.0,0.0,1920.0,1080.0,0.0,1080.0
1159,740.0,475.0,751.0,525.0,765.0,572.0,780.0,619.0,799.0,663.0,826.0,703.0,864.0,735.0,910.0,759.0,961.0,764.0,1011.0,749.0,1054.0,721.0,1088.0,683.0,1109.0,639.0,1120.0,590.0,1128.0,539.0,1134.0,489.0,1136.0,439.0,765.6,423.24,789.6,384.84,828.0,362.04,872.4,358.44,914.4,370.44,951.36,366.2,992.16,349.4,1037.76,344.6,1078.56,365.0,1106.16,399.8,930.5555555555555,394.2,940.5555555555555,427.8,948.5555555555555,463.8,956.5555555555555,498.6,890.5555555555555,541.8,922.5555555555555,547.8,956.5555555555555,552.6,986.5555555555555,545.4,1012.5555555555555,537.0,797.2666666666667,449.25,827.8666666666667,389.25,880.0666666666667,381.75,917.8666666666667,439.25,878.2666666666667,464.25,829.6666666666667,469.25,956.8,438.75,996.4,376.25,1046.8,373.75,1082.8,431.25,1050.4,456.25,1001.8,458.75,868.41,630.5,891.8100000000001,586.1,928.21,566.9,951.61,569.3,975.01,564.5,1011.41,580.1,1034.81,623.3,1014.01,658.1,982.8100000000001,676.1,956.8100000000001,679.7,930.8100000000001,677.3,895.71,664.1,881.41,626.9,929.51,587.3,954.21,586.1,976.3100000000001,586.1,1020.51,620.9,978.91,647.3,954.21,649.7,929.51,649.7,740.0,114.0,1136.0,114.0,1136.0,764.0,740.0,764.0,765.6,344.6,1106.16,344.6,1106.16,469.25,765.6,469.25,0.0,0.0,960.0,0.0,960.0,1080.0,0.0,1080.0,960.0,0.0,1920.0,0.0,1920.0,1080.0,960.0,1080.0,0.0,0.0,1920.0,0.0,1920.0,1080.0,0.0,1080.0
1160,739.0,469.0,750.0,518.0,764.0,564.0,779.0,611.0,797.0,656.0,824.0,695.0,864.0,725.0,912.0,746.0,964.0,750.0,1014.0,736.0,1057.0,710.0,1092.0,674.0,1112.0,629.0,1120.0,582.0,1126.0,531.0,1133.0,483.0,1135.0,433.0,764.32,420.32,789.52,383.12,827.92,359.12,873.52,354.32,916.72,365.12,952.24,362.04,994.24,345.24,1039.84,341.64,1080.64,362.04,1107.04,398.04,933.2222222222222,389.0888888888889,941.2222222222222,423.8888888888889,949.2222222222222,457.4888888888889,957.2222222222222,493.4888888888889,891.2222222222222,536.6888888888889,923.2222222222222,543.8888888888889,959.2222222222222,548.6888888888889,989.2222222222222,542.6888888888889,1013.2222222222222,533.0888888888888,796.7333333333333,445.25,829.1333333333333,385.25,879.5333333333333,380.25,919.1333333333333,435.25,879.5333333333333,457.75,830.9333333333333,465.25,957.8,435.5,997.4,373.0,1047.8,370.5,1083.8,428.0,1051.4,450.5,1002.8,450.5,873.085,620.48,899.085,583.28,932.885,566.48,953.6850000000001,570.08,974.485,565.28,1008.285,579.68,1034.285,613.28,1010.885,639.68,979.6850000000001,654.08,957.585,657.68,935.485,656.48,901.6850000000001,645.68,888.6850000000001,615.68,934.1850000000001,589.28,954.985,589.28,975.785,588.08,1019.985,610.88,977.085,627.68,954.985,630.08,934.1850000000001,628.88,739.0,116.0,1135.0,116.0,1135.0,750.0,739.0,750.0,764.32,341.64,1107.04,341.64,1107.04,465.25,764.32,465.25,0.0,0.0,960.0,0.0,960.0,1080.0,0.0,1080.0,960.0,0.0,1920.0,0.0,1920.0,1080.0,960.0,1080.0,0.0,0.0,1920.0,0.0,1920.0,1080.0,0.0,1080.0
1161,742.0,468.0,752.0,516.0,766.0,560.0,780.0,606.0,796.0,650.0,823.0,688.0,864.0,715.0,912.0,734.0,967.0,737.0,1019.0,724.0,1063.0,699.0,1098.0,665.0,1117.0,622.0,1124.0,575.0,1129.0,525.0,1134.0,478.0,1135.0,430.0,767.64,416.12,791.64,380.12,828.84,356.12,873.24,352.52,917.64,362.12,953.56,359.16,994.36,342.36,1038.76,338.76,1078.36,359.16,1105.96,391.56,933.8888888888889,383.9111111111111,941.8888888888889,418.7111111111111,949.8888888888889,453.5111111111111,959.8888888888889,489.5111111111111,891.8888888888889,532.7111111111111,925.8888888888889,539.9111111111112,959.8888888888889,545.9111111111112,989.8888888888889,538.7111111111111,1015.8888888888889,529.1111111111111,797.8666666666667,440.5,830.2666666666667,385.5,878.8666666666667,380.5,920.2666666666667,433.0,880.6666666666667,455.5,832.0666666666667,463.0,959.0666666666666,432.5,998.6666666666666,372.5,1047.2666666666667,370.0,1083.2666666666667,425.0,1052.6666666666665,450.0,1004.0666666666666,450.0,876.46,612.92,905.0600000000001,581.72,936.26,567.32,955.76,569.72,973.96,566.12,1005.16,576.92,1033.76,604.52,1009.0600000000001,621.32,980.46,630.92,959.66,633.32,938.86,633.32,908.96,627.32,892.0600000000001,608.12,937.5600000000001,592.52,957.0600000000001,592.52,975.26,591.32,1019.46,600.92,976.5600000000001,604.52,957.0600000000001,606.92,937.5600000000001,605.72,742.0,123.0,1135.0,123.0,1135.0,737.0,742.0,737.0,767.64,338.76,1105.96,338.76,1105.96,463.0,767.64,463.0,0.0,0.0,960.0,0.0,960.0,1080.0,0.0,1080.0,960.0,0.0,1920.0,0.0,1920.0,1080.0,960.0,1080.0,0.0,0.0,1920.0,0.0,1920.0,1080.0,0.0,1080.0
1162,742.0,469.0,752.0,515.0,765.0,559.0,779.0,604.0,796.0,646.0,823.0,684.0,864.0,709.0,913.0,726.0,966.0,730.0,1018.0,719.0,1062.0,697.0,1097.0,663.0,1115.0,621.0,1124.0,575.0,1130.0,526.0,1135.0,480.0,1136.0,431.0,769.64,414.28,792.44,377.08,830.84,353.08,876.44,349.48,919.64,359.08,953.36,355.88,994.16,340.28,1039.76,337.88,1080.56,357.08,1108.16,391.88,934.8888888888889,379.68888888888887,942.8888888888889,415.68888888888887,950.8888888888889,450.4888888888889,960.8888888888889,486.4888888888889,892.8888888888889,530.8888888888889,926.8888888888889,538.0888888888888,960.8888888888889,541.6888888888889,990.8888888888889,535.6888888888889,1016.8888888888889,527.2888888888889,800.1333333333333,438.25,832.5333333333333,383.25,881.1333333333333,378.25,920.7333333333333,430.75,881.1333333333333,450.75,834.3333333333333,455.75,961.6,429.5,1001.2,372.0,1048.0,369.5,1084.0,422.0,1051.6,444.5,1006.6,444.5,881.225,606.84,908.525,578.04,939.725,563.64,956.625,567.24,973.525,562.44,1004.725,574.44,1034.625,598.44,1007.325,614.04,980.025,623.64,960.525,626.04,942.325,624.84,912.425,620.04,895.525,603.24,939.725,590.04,957.925,590.04,974.825,588.84,1019.025,596.04,976.125,594.84,959.225,597.24,941.025,596.04,742.0,132.0,1136.0,132.0,1136.0,730.0,742.0,730.0,769.64,337.88,1108.16,337.88,1108.16,455.75,769.64,455.75,0.0,0.0,960.0,0.0,960.0,1080.0,0.0,1080.0,960.0,0.0,1920.0,0.0,1920.0,1080.0,960.0,1080.0,0.0,0.0,1920.0,0.0,1920.0,1080.0,0.0,1080.0
1163,742.0,467.0,752.0,515.0,766.0,558.0,780.0,604.0,798.0,647.0,827.0,684.0,869.0,709.0,919.0,725.0,972.0,728.0,1024.0,716.0,1065.0,693.0,1100.0,660.0,1117.0,617.0,1124.0,571.0,1130.0,523.0,1135.0,477.0,1135.0,430.0,769.52,413.44,792.32,375.04,830.72,351.04,877.52,346.24,921.92,358.24,955.24,353.84,997.24,337.04,1042.84,334.64,1083.64,355.04,1110.04,393.44,936.8888888888889,380.2888888888889,944.8888888888889,413.8888888888889,954.8888888888889,447.4888888888889,962.8888888888889,482.2888888888889,894.8888888888889,526.6888888888889,926.8888888888889,533.8888888888889,962.8888888888889,538.6888888888889,992.8888888888889,532.6888888888889,1018.8888888888889,523.0888888888888,801.1333333333333,436.25,833.5333333333333,383.75,880.3333333333333,376.25,923.5333333333333,423.75,882.1333333333333,448.75,835.3333333333333,456.25,962.7333333333333,422.5,1002.3333333333334,372.5,1049.1333333333334,370.0,1085.1333333333334,420.0,1052.7333333333333,442.5,1005.9333333333334,442.5,884.285,605.03,910.285,575.03,941.485,559.43,960.985,563.03,977.885,558.23,1007.785,570.23,1033.785,596.63,1010.385,613.43,984.385,621.83,964.885,625.43,944.085,624.23,914.1850000000001,617.03,899.885,600.23,942.785,584.63,960.985,584.63,979.1850000000001,582.23,1018.1850000000001,593.03,980.485,593.03,962.285,595.43,942.785,594.23,742.0,132.0,1135.0,132.0,1135.0,728.0,742.0,728.0,769.52,334.64,1110.04,334.64,1110.04,456.25,769.52,456.25,0.0,0.0,960.0,0.0,960.0,1080.0,0.0,1080.0,960.0,0.0,1920.0,0.0,1920.0,1080.0,960.0,1080.0,0.0,0.0,1920.0,0.0,1920.0,1080.0,0.0,1080.0
1164,745.0,466.0,754.0,514.0,767.0,559.0,781.0,606.0,799.0,650.0,828.0,687.0,870.0,713.0,919.0,730.0,973.0,734.0,1024.0,721.0,1066.0,696.0,1099.0,662.0,1117.0,619.0,1124.0,574.0,1131.0,525.0,1137.0,479.0,1137.0,431.0,772.64,409.32,795.44,372.12,833.84,348.12,879.44,343.32,922.64,354.12,958.56,350.96,999.36,334.16,1043.76,331.76,1084.56,352.16,1109.76,386.96,937.8888888888889,379.53333333333336,947.8888888888889,411.93333333333334,955.8888888888889,444.3333333333333,963.8888888888889,477.93333333333334,893.8888888888889,524.7333333333333,927.8888888888889,531.9333333333334,963.8888888888889,536.7333333333333,993.8888888888889,530.7333333333333,1019.8888888888889,521.1333333333333,800.0666666666667,435.5,834.2666666666667,380.5,882.8666666666667,373.0,926.0666666666667,425.5,884.6666666666667,448.0,836.0666666666667,455.5,962.9333333333334,424.0,1004.3333333333334,369.0,1052.9333333333334,366.5,1087.1333333333334,419.0,1054.7333333333333,441.5,1007.9333333333334,444.0,882.03,607.97,905.4300000000001,570.77,939.23,553.97,958.73,557.57,978.23,552.77,1010.73,565.97,1036.73,599.57,1013.33,622.37,984.73,634.37,962.63,637.97,940.53,636.77,909.33,628.37,896.33,603.17,939.23,579.17,960.03,579.17,979.53,577.97,1021.13,595.97,980.83,604.37,960.03,607.97,939.23,606.77,745.0,128.0,1137.0,128.0,1137.0,734.0,745.0,734.0,772.64,331.76,1109.76,331.76,1109.76,455.5,772.64,455.5,0.0,0.0,960.0,0.0,960.0,1080.0,0.0,1080.0,960.0,0.0,1920.0,0.0,1920.0,1080.0,960.0,1080.0,0.0,0.0,1920.0,0.0,1920.0,1080.0,0.0,1080.0
